Provider,ClaimType,total_claims,total_billed,avg_billed,avg_claim_duration,avg_hospital_stay,FraudLabel,PotentialFraud
PRV57115,Outpatient,11,4050,368.1818181818182,5.545454545454546,0.0,0,No
PRV57116,Outpatient,7,590,84.28571428571429,2.142857142857143,0.0,0,No
PRV57117,Inpatient,67,518000,7731.3432835820895,5.835820895522388,5.835820895522388,1,Yes
PRV57117,Outpatient,123,34370,279.4308943089431,1.3902439024390243,0.0,1,Yes
PRV57118,Outpatient,13,2480,190.76923076923077,0.6923076923076923,0.0,0,No
PRV57119,Outpatient,5,1330,266.0,0.0,0.0,0,No
PRV57120,Inpatient,13,178000,13692.307692307691,4.153846153846154,4.153846153846154,0,No
PRV57120,Outpatient,35,9050,258.57142857142856,1.7428571428571429,0.0,0,No
PRV57121,Inpatient,3,25000,8333.333333333334,9.0,9.0,0,No
PRV57121,Outpatient,35,10470,299.14285714285717,3.4285714285714284,0.0,0,No
PRV57122,Inpatient,1,8000,8000.0,3.0,3.0,0,No
PRV57122,Outpatient,13,2140,164.6153846153846,0.07692307692307693,0.0,0,No
PRV57124,Inpatient,9,100000,11111.111111111111,7.666666666666667,7.666666666666667,0,No
PRV57124,Outpatient,49,6940,141.6326530612245,0.9795918367346939,0.0,0,No
PRV57125,Outpatient,370,95950,259.3243243243243,0.9486486486486486,0.0,0,No
PRV57126,Inpatient,10,77000,7700.0,4.3,4.3,0,No
PRV57126,Outpatient,33,5620,170.3030303030303,0.6060606060606061,0.0,0,No
PRV57127,Inpatient,8,77000,9625.0,4.125,4.125,0,No
PRV57127,Outpatient,14,4530,323.57142857142856,1.4285714285714286,0.0,0,No
PRV57128,Outpatient,60,20130,335.5,1.7666666666666666,0.0,0,No
PRV57129,Inpatient,32,338200,10568.75,5.5625,5.5625,0,No
PRV57129,Outpatient,250,59290,237.16,0.748,0.0,0,No
PRV57130,Outpatient,3,260,86.66666666666667,4.333333333333333,0.0,0,No
PRV57131,Outpatient,2,880,440.0,10.0,0.0,0,No
PRV57132,Outpatient,9,3940,437.77777777777777,0.7777777777777778,0.0,0,No
PRV57133,Outpatient,14,1650,117.85714285714286,1.2857142857142858,0.0,0,No
PRV57134,Outpatient,16,2870,179.375,1.125,0.0,0,No
PRV57136,Outpatient,43,8240,191.62790697674419,1.9069767441860466,0.0,0,No
PRV57137,Outpatient,43,9990,232.32558139534885,0.4883720930232558,0.0,0,No
PRV57138,Outpatient,6,3480,580.0,3.3333333333333335,0.0,0,No
PRV57139,Outpatient,16,5750,359.375,0.8125,0.0,0,No
PRV57140,Outpatient,2,450,225.0,0.0,0.0,0,No
PRV57141,Inpatient,15,175000,11666.666666666666,7.066666666666666,7.066666666666666,0,No
PRV57141,Outpatient,2,530,265.0,0.0,0.0,0,No
PRV57142,Outpatient,12,6770,564.1666666666666,1.75,0.0,0,No
PRV57143,Outpatient,1,100,100.0,3.0,0.0,0,No
PRV57144,Inpatient,8,70000,8750.0,6.125,6.125,0,No
PRV57145,Inpatient,4,70000,17500.0,4.5,4.5,0,No
PRV57146,Inpatient,9,103000,11444.444444444445,5.222222222222222,5.222222222222222,0,No
PRV57147,Outpatient,12,4160,346.6666666666667,0.0,0.0,0,No
PRV57148,Inpatient,15,176080,11738.666666666666,3.466666666666667,3.466666666666667,0,No
PRV57148,Outpatient,68,24750,363.97058823529414,1.0,0.0,0,No
PRV57149,Outpatient,143,27390,191.53846153846155,1.2307692307692308,0.0,0,No
PRV57150,Outpatient,166,37160,223.85542168674698,1.2951807228915662,0.0,0,No
PRV57151,Outpatient,515,169030,328.2135922330097,1.3436893203883495,0.0,0,No
PRV57152,Outpatient,400,102480,256.2,1.13,0.0,0,No
PRV57153,Outpatient,94,29690,315.8510638297872,1.9042553191489362,0.0,0,No
PRV57154,Outpatient,52,14630,281.34615384615387,1.25,0.0,0,No
PRV57156,Outpatient,215,70570,328.2325581395349,2.1627906976744184,0.0,0,No
PRV57157,Inpatient,16,155000,9687.5,5.75,5.75,0,No
PRV57157,Outpatient,140,35460,253.28571428571428,1.2214285714285715,0.0,0,No
PRV57158,Inpatient,30,337000,11233.333333333334,6.033333333333333,6.033333333333333,1,Yes
PRV57158,Outpatient,241,74610,309.5850622406639,1.4564315352697095,0.0,1,Yes
PRV57159,Outpatient,228,62310,273.2894736842105,1.2894736842105263,0.0,0,No
PRV57160,Outpatient,101,36750,363.86138613861385,1.0495049504950495,0.0,0,No
PRV57161,Outpatient,6,1480,246.66666666666666,2.3333333333333335,0.0,0,No
PRV57162,Inpatient,7,163000,23285.714285714286,9.571428571428571,9.571428571428571,1,Yes
PRV57162,Outpatient,97,32680,336.9072164948454,2.845360824742268,0.0,1,Yes
PRV57165,Inpatient,3,34000,11333.333333333334,6.333333333333333,6.333333333333333,0,No
PRV57165,Outpatient,34,5720,168.23529411764707,1.6470588235294117,0.0,0,No
PRV57166,Inpatient,29,238000,8206.896551724138,5.379310344827586,6.344827586206897,1,Yes
PRV57166,Outpatient,122,56700,464.75409836065575,1.2131147540983607,0.0,1,Yes
PRV57167,Outpatient,238,65100,273.52941176470586,2.630252100840336,0.0,1,Yes
PRV57168,Outpatient,75,37140,495.2,2.4,0.0,0,No
PRV57169,Inpatient,17,158000,9294.117647058823,5.0588235294117645,5.0588235294117645,0,No
PRV57169,Outpatient,14,3880,277.14285714285717,1.6428571428571428,0.0,0,No
PRV57170,Outpatient,579,168360,290.77720207253884,1.4317789291882557,0.0,1,Yes
PRV57171,Inpatient,3,7000,2333.3333333333335,2.6666666666666665,2.6666666666666665,0,No
PRV57171,Outpatient,188,47690,253.67021276595744,1.2074468085106382,0.0,0,No
PRV57172,Inpatient,88,895200,10172.727272727272,5.863636363636363,5.863636363636363,1,Yes
PRV57172,Outpatient,1672,490900,293.6004784688995,1.4665071770334928,0.0,1,Yes
PRV57173,Inpatient,96,1012000,10541.666666666666,5.770833333333333,5.770833333333333,1,Yes
PRV57173,Outpatient,1129,314410,278.48538529672277,1.4942426926483614,0.0,1,Yes
PRV57174,Inpatient,12,73000,6083.333333333333,3.8333333333333335,3.8333333333333335,0,No
PRV57174,Outpatient,42,22930,545.952380952381,0.7857142857142857,0.0,0,No
PRV57175,Outpatient,78,32600,417.94871794871796,1.6666666666666667,0.0,0,No
PRV57176,Inpatient,4,29200,7300.0,2.5,2.5,0,No
PRV57176,Outpatient,127,32320,254.48818897637796,1.5196850393700787,0.0,0,No
PRV57177,Inpatient,73,729000,9986.301369863013,5.027397260273973,5.027397260273973,1,Yes
PRV57177,Outpatient,491,119370,243.11608961303463,1.2138492871690427,0.0,1,Yes
PRV57179,Inpatient,26,290000,11153.846153846154,5.961538461538462,5.961538461538462,1,Yes
PRV57179,Outpatient,180,47460,263.6666666666667,0.8888888888888888,0.0,1,Yes
PRV57181,Outpatient,121,31910,263.7190082644628,1.0330578512396693,0.0,0,No
PRV57182,Inpatient,5,57000,11400.0,5.6,5.6,0,No
PRV57182,Outpatient,71,20000,281.6901408450704,0.5492957746478874,0.0,0,No
PRV57183,Outpatient,52,13170,253.26923076923077,1.6538461538461537,0.0,0,No
PRV57184,Inpatient,2,32000,16000.0,7.5,7.5,0,No
PRV57184,Outpatient,113,34960,309.3805309734513,1.336283185840708,0.0,0,No
PRV57185,Inpatient,7,116000,16571.428571428572,7.142857142857143,7.142857142857143,1,Yes
PRV57185,Outpatient,179,41400,231.2849162011173,1.329608938547486,0.0,1,Yes
PRV57186,Outpatient,42,11860,282.3809523809524,0.8809523809523809,0.0,0,No
PRV57187,Outpatient,114,35010,307.10526315789474,1.719298245614035,0.0,0,No
PRV57188,Inpatient,5,41000,8200.0,3.2,3.2,0,No
PRV57188,Outpatient,16,6780,423.75,0.0,0.0,0,No
PRV57189,Inpatient,4,57000,14250.0,11.75,11.75,1,Yes
PRV57189,Outpatient,252,55310,219.484126984127,0.8134920634920635,0.0,1,Yes
PRV57190,Outpatient,83,23850,287.34939759036143,1.4819277108433735,0.0,0,No
PRV57191,Inpatient,185,2060000,11135.135135135135,6.097297297297297,6.091891891891892,1,Yes
PRV57191,Outpatient,1315,364430,277.13307984790873,1.3467680608365018,0.0,1,Yes
PRV57192,Outpatient,407,138900,341.2776412776413,1.7911547911547911,0.0,0,No
PRV57193,Outpatient,393,103520,263.40966921119593,0.8193384223918575,0.0,0,No
PRV57194,Inpatient,2,22000,11000.0,4.0,4.0,0,No
PRV57194,Outpatient,28,2260,80.71428571428571,0.0,0.0,0,No
PRV57196,Inpatient,10,87000,8700.0,5.0,5.0,0,No
PRV57196,Outpatient,58,7830,135.0,1.2586206896551724,0.0,0,No
PRV57197,Inpatient,8,98000,12250.0,8.75,8.75,0,No
PRV57197,Outpatient,92,17540,190.65217391304347,1.0434782608695652,0.0,0,No
PRV57198,Inpatient,3,16000,5333.333333333333,5.0,5.0,0,No
PRV57198,Outpatient,51,13200,258.8235294117647,0.5882352941176471,0.0,0,No
PRV57199,Outpatient,7,1970,281.42857142857144,0.42857142857142855,0.0,0,No
PRV57200,Outpatient,25,12150,486.0,1.6,0.0,0,No
PRV57202,Outpatient,165,40810,247.33333333333334,1.5818181818181818,0.0,0,No
PRV57203,Inpatient,2,38000,19000.0,3.0,3.0,0,No
PRV57203,Outpatient,45,7610,169.11111111111111,0.3333333333333333,0.0,0,No
PRV57204,Inpatient,21,185000,8809.52380952381,5.0,5.0,1,Yes
PRV57204,Outpatient,112,36970,330.0892857142857,1.2857142857142858,0.0,1,Yes
PRV57205,Inpatient,12,119500,9958.333333333334,5.166666666666667,5.166666666666667,0,No
PRV57205,Outpatient,81,16180,199.7530864197531,0.7037037037037037,0.0,0,No
PRV57206,Inpatient,7,93300,13328.57142857143,3.4285714285714284,3.4285714285714284,1,Yes
PRV57206,Outpatient,483,142000,293.9958592132505,1.165631469979296,0.0,1,Yes
PRV57207,Outpatient,73,18710,256.3013698630137,0.9726027397260274,0.0,0,No
PRV57208,Inpatient,10,196000,19600.0,5.6,5.6,0,No
PRV57208,Outpatient,103,28580,277.4757281553398,1.766990291262136,0.0,0,No
PRV57209,Inpatient,15,148000,9866.666666666666,5.4,5.4,1,Yes
PRV57209,Outpatient,1093,337040,308.3623055809698,1.7913998170173833,0.0,1,Yes
PRV57210,Inpatient,10,132000,13200.0,10.7,10.7,1,Yes
PRV57210,Outpatient,33,5020,152.12121212121212,0.6060606060606061,0.0,1,Yes
PRV57211,Inpatient,8,50000,6250.0,2.625,2.625,0,No
PRV57211,Outpatient,103,31930,310.0,1.3980582524271845,0.0,0,No
PRV57212,Outpatient,101,34670,343.26732673267327,1.693069306930693,0.0,0,No
PRV57213,Outpatient,82,34040,415.1219512195122,1.1219512195121952,0.0,0,No
PRV57215,Inpatient,8,47000,5875.0,5.75,5.75,0,No
PRV57215,Outpatient,3,1970,656.6666666666666,0.3333333333333333,0.0,0,No
PRV57216,Inpatient,10,89000,8900.0,7.4,7.4,0,No
PRV57216,Outpatient,72,17260,239.72222222222223,1.5972222222222223,0.0,0,No
PRV57217,Inpatient,9,107000,11888.888888888889,5.333333333333333,5.333333333333333,0,No
PRV57217,Outpatient,53,12060,227.54716981132074,1.2075471698113207,0.0,0,No
PRV57218,Outpatient,413,123230,298.3777239709443,0.9878934624697336,0.0,0,No
PRV57219,Outpatient,46,11830,257.17391304347825,0.8260869565217391,0.0,0,No
PRV57223,Inpatient,34,275300,8097.058823529412,4.794117647058823,4.794117647058823,1,Yes
PRV57223,Outpatient,20,5230,261.5,1.4,0.0,1,Yes
PRV57224,Inpatient,2,22000,11000.0,4.5,4.5,0,No
PRV57224,Outpatient,212,56960,268.6792452830189,1.5471698113207548,0.0,0,No
PRV57225,Inpatient,47,417400,8880.851063829787,5.574468085106383,5.574468085106383,0,No
PRV57225,Outpatient,131,20120,153.58778625954199,0.48091603053435117,0.0,0,No
PRV57227,Inpatient,21,186000,8857.142857142857,7.380952380952381,7.380952380952381,0,No
PRV57227,Outpatient,31,5800,187.09677419354838,1.5161290322580645,0.0,0,No
PRV57228,Inpatient,34,251000,7382.35294117647,3.3823529411764706,3.3823529411764706,0,No
PRV57228,Outpatient,495,128370,259.3333333333333,1.1373737373737374,0.0,0,No
PRV57230,Inpatient,27,250900,9292.592592592593,5.407407407407407,5.407407407407407,1,Yes
PRV57230,Outpatient,154,48670,316.038961038961,1.603896103896104,0.0,1,Yes
PRV57231,Inpatient,18,172300,9572.222222222223,7.5,7.5,0,No
PRV57231,Outpatient,30,7000,233.33333333333334,1.4,0.0,0,No
PRV57232,Outpatient,7,910,130.0,0.2857142857142857,0.0,0,No
PRV57233,Outpatient,140,41920,299.42857142857144,0.9071428571428571,0.0,0,No
PRV57234,Inpatient,9,84000,9333.333333333334,5.777777777777778,5.777777777777778,0,No
PRV57234,Outpatient,15,5100,340.0,1.8,0.0,0,No
PRV57235,Inpatient,3,26000,8666.666666666666,3.6666666666666665,3.6666666666666665,0,No
PRV57235,Outpatient,12,1410,117.5,1.9166666666666667,0.0,0,No
PRV57236,Outpatient,87,19170,220.3448275862069,1.0919540229885059,0.0,0,No
PRV57238,Inpatient,1,10000,10000.0,10.0,10.0,0,No
PRV57238,Outpatient,44,6940,157.72727272727272,1.2045454545454546,0.0,0,No
PRV57239,Outpatient,28,6180,220.71428571428572,0.25,0.0,0,No
PRV57240,Outpatient,72,24790,344.30555555555554,0.7916666666666666,0.0,0,No
PRV57241,Outpatient,59,26180,443.728813559322,3.9152542372881354,0.0,0,No
PRV57242,Outpatient,103,31900,309.70873786407765,1.6699029126213591,0.0,0,No
PRV57244,Outpatient,4,610,152.5,5.0,0.0,0,No
PRV57245,Outpatient,92,32790,356.4130434782609,1.9456521739130435,0.0,0,No
PRV57246,Outpatient,6,4100,683.3333333333334,3.3333333333333335,0.0,0,No
PRV57247,Outpatient,11,960,87.27272727272727,0.0,0.0,0,No
PRV57248,Outpatient,6,220,36.666666666666664,3.1666666666666665,0.0,0,No
PRV57250,Outpatient,23,12760,554.7826086956521,1.3043478260869565,0.0,0,No
PRV57251,Inpatient,15,156000,10400.0,5.066666666666666,5.066666666666666,0,No
PRV57252,Inpatient,3,18000,6000.0,2.6666666666666665,2.6666666666666665,0,No
PRV57253,Outpatient,44,10910,247.95454545454547,0.6818181818181818,0.0,0,No
PRV57255,Outpatient,34,6890,202.64705882352942,0.6176470588235294,0.0,0,No
PRV57256,Outpatient,8,1890,236.25,0.0,0.0,0,No
PRV57257,Outpatient,17,4920,289.4117647058824,0.11764705882352941,0.0,0,No
PRV57259,Outpatient,48,16450,342.7083333333333,0.4583333333333333,0.0,0,No
PRV57261,Outpatient,10,1600,160.0,1.6,0.0,0,No
PRV57262,Outpatient,24,4160,173.33333333333334,1.5833333333333333,0.0,0,No
PRV57263,Outpatient,52,30130,579.4230769230769,3.2115384615384617,0.0,0,No
PRV57264,Outpatient,8,2760,345.0,0.625,0.0,0,No
PRV57265,Outpatient,1,200,200.0,0.0,0.0,0,No
PRV57266,Outpatient,34,9860,290.0,2.5294117647058822,0.0,0,No
PRV57269,Outpatient,37,5320,143.78378378378378,1.027027027027027,0.0,0,No
PRV57270,Outpatient,9,1000,111.11111111111111,0.4444444444444444,0.0,0,No
PRV57272,Outpatient,25,8770,350.8,0.44,0.0,0,No
PRV57273,Outpatient,9,1090,121.11111111111111,0.2222222222222222,0.0,0,No
PRV57274,Outpatient,4,130,32.5,0.0,0.0,0,No
PRV57275,Outpatient,61,11330,185.7377049180328,0.39344262295081966,0.0,0,No
PRV57276,Outpatient,13,4500,346.15384615384613,0.0,0.0,0,No
PRV57277,Outpatient,7,1250,178.57142857142858,0.0,0.0,0,No
PRV57278,Outpatient,7,950,135.71428571428572,0.0,0.0,0,No
PRV57280,Outpatient,3,170,56.666666666666664,0.0,0.0,0,No
PRV57282,Outpatient,41,8350,203.65853658536585,0.5365853658536586,0.0,1,Yes
PRV57283,Outpatient,1,900,900.0,0.0,0.0,0,No
PRV57284,Inpatient,19,160000,8421.052631578947,4.7368421052631575,4.7368421052631575,1,Yes
PRV57284,Outpatient,4,1570,392.5,0.75,0.0,1,Yes
PRV57285,Inpatient,8,83000,10375.0,5.125,5.125,0,No
PRV57286,Outpatient,2,20,10.0,0.0,0.0,0,No
PRV57287,Outpatient,289,80390,278.16608996539793,1.7301038062283738,0.0,0,No
PRV57288,Outpatient,93,27650,297.31182795698925,1.8709677419354838,0.0,0,No
PRV57289,Outpatient,10,5830,583.0,4.0,0.0,0,No
PRV57290,Inpatient,2,55000,27500.0,4.5,4.5,0,No
PRV57291,Outpatient,3,1400,466.6666666666667,0.0,0.0,0,No
PRV57293,Inpatient,12,100000,8333.333333333334,8.75,8.75,0,No
PRV57294,Inpatient,2,12000,6000.0,8.5,8.5,0,No
PRV57295,Inpatient,14,173000,12357.142857142857,5.214285714285714,5.214285714285714,1,Yes
PRV57297,Inpatient,8,53000,6625.0,5.5,5.5,1,Yes
PRV57298,Inpatient,3,14000,4666.666666666667,3.6666666666666665,3.6666666666666665,0,No
PRV57299,Inpatient,6,40000,6666.666666666667,3.1666666666666665,3.1666666666666665,0,No
PRV57301,Inpatient,4,28000,7000.0,3.75,3.75,0,No
PRV57301,Outpatient,28,14090,503.2142857142857,0.7142857142857143,0.0,0,No
PRV57302,Inpatient,2,14000,7000.0,4.0,4.0,0,No
PRV57302,Outpatient,2,160,80.0,0.0,0.0,0,No
PRV57303,Inpatient,11,95000,8636.363636363636,5.363636363636363,5.363636363636363,0,No
PRV57303,Outpatient,94,21860,232.5531914893617,1.6702127659574468,0.0,0,No
PRV57304,Inpatient,3,42000,14000.0,10.0,10.0,0,No
PRV57304,Outpatient,90,26540,294.8888888888889,1.0777777777777777,0.0,0,No
PRV57305,Outpatient,675,175750,260.3703703703704,1.1851851851851851,0.0,0,No
PRV57306,Outpatient,2315,629460,271.9049676025918,1.320086393088553,0.0,1,Yes
PRV57307,Inpatient,12,135700,11308.333333333334,7.416666666666667,7.416666666666667,0,No
PRV57307,Outpatient,26,6040,232.30769230769232,1.8461538461538463,0.0,0,No
PRV57308,Outpatient,6,3100,516.6666666666666,0.0,0.0,0,No
PRV57309,Inpatient,12,96000,8000.0,4.333333333333333,4.333333333333333,0,No
PRV57309,Outpatient,23,12260,533.0434782608696,2.0,0.0,0,No
PRV57310,Inpatient,65,665000,10230.76923076923,5.2,5.2,1,Yes
PRV57310,Outpatient,57,8420,147.71929824561403,0.49122807017543857,0.0,1,Yes
PRV57311,Outpatient,338,85340,252.4852071005917,1.1390532544378698,0.0,0,No
PRV57312,Outpatient,334,91320,273.41317365269464,1.9850299401197604,0.0,1,Yes
PRV57313,Outpatient,402,101970,253.65671641791045,1.4427860696517414,0.0,0,No
PRV57314,Outpatient,48,15270,318.125,1.25,0.0,0,No
PRV57315,Outpatient,22,5960,270.90909090909093,1.0454545454545454,0.0,0,No
PRV57316,Inpatient,39,377000,9666.666666666666,4.923076923076923,4.923076923076923,0,No
PRV57316,Outpatient,46,7920,172.17391304347825,1.065217391304348,0.0,0,No
PRV57317,Inpatient,84,831000,9892.857142857143,4.4523809523809526,4.4523809523809526,1,Yes
PRV57317,Outpatient,374,95330,254.89304812834226,1.2914438502673797,0.0,1,Yes
PRV57318,Outpatient,150,44180,294.53333333333336,0.86,0.0,0,No
PRV57319,Inpatient,16,107000,6687.5,6.0,6.0,0,No
PRV57319,Outpatient,263,70460,267.90874524714826,1.3460076045627376,0.0,0,No
PRV57320,Inpatient,10,93000,9300.0,4.9,4.9,0,No
PRV57320,Outpatient,28,11310,403.92857142857144,2.2142857142857144,0.0,0,No
PRV57321,Inpatient,15,162000,10800.0,4.733333333333333,4.733333333333333,0,No
PRV57321,Outpatient,69,19460,282.0289855072464,0.9565217391304348,0.0,0,No
PRV57322,Inpatient,7,53000,7571.428571428572,4.285714285714286,4.285714285714286,0,No
PRV57322,Outpatient,26,7790,299.61538461538464,2.6153846153846154,0.0,0,No
PRV57324,Inpatient,22,188000,8545.454545454546,5.954545454545454,5.954545454545454,0,No
PRV57324,Outpatient,95,25550,268.94736842105266,1.4842105263157894,0.0,0,No
PRV57325,Outpatient,41,11580,282.4390243902439,0.975609756097561,0.0,0,No
PRV57326,Inpatient,5,37000,7400.0,6.6,6.6,0,No
PRV57327,Outpatient,3,190,63.333333333333336,0.0,0.0,0,No
PRV57328,Outpatient,38,5360,141.05263157894737,0.02631578947368421,0.0,0,No
PRV57329,Outpatient,36,11470,318.6111111111111,1.1111111111111112,0.0,0,No
PRV57330,Inpatient,12,60000,5000.0,4.833333333333333,4.833333333333333,0,No
PRV57330,Outpatient,22,15570,707.7272727272727,5.045454545454546,0.0,0,No
PRV57331,Inpatient,16,175000,10937.5,4.75,4.75,0,No
PRV57331,Outpatient,125,42200,337.6,2.128,0.0,0,No
PRV57332,Outpatient,98,22560,230.20408163265307,1.4183673469387754,0.0,0,No
PRV57333,Outpatient,1004,291020,289.8605577689243,1.346613545816733,0.0,0,No
PRV57334,Inpatient,39,443000,11358.97435897436,7.487179487179487,7.487179487179487,0,No
PRV57334,Outpatient,29,7080,244.13793103448276,1.0,0.0,0,No
PRV57335,Inpatient,3,39000,13000.0,10.0,10.0,1,Yes
PRV57335,Outpatient,804,245670,305.55970149253733,1.541044776119403,0.0,1,Yes
PRV57336,Outpatient,135,28220,209.03703703703704,1.451851851851852,0.0,0,No
PRV57339,Outpatient,458,105130,229.5414847161572,1.1244541484716157,0.0,0,No
PRV57340,Inpatient,17,198000,11647.058823529413,5.0588235294117645,5.0588235294117645,0,No
PRV57340,Outpatient,24,6360,265.0,0.041666666666666664,0.0,0,No
PRV57341,Inpatient,77,776000,10077.922077922078,5.909090909090909,5.909090909090909,1,Yes
PRV57341,Outpatient,100,40350,403.5,1.4,0.0,1,Yes
PRV57343,Outpatient,75,37090,494.53333333333336,3.2133333333333334,0.0,0,No
PRV57344,Inpatient,25,233000,9320.0,5.44,5.44,1,Yes
PRV57344,Outpatient,455,195700,430.1098901098901,2.2615384615384615,0.0,1,Yes
PRV57345,Inpatient,43,442000,10279.06976744186,5.395348837209302,5.395348837209302,1,Yes
PRV57345,Outpatient,45,23320,518.2222222222222,2.2666666666666666,0.0,1,Yes
PRV57346,Outpatient,532,150430,282.7631578947368,1.593984962406015,0.0,0,No
PRV57347,Inpatient,17,117000,6882.35294117647,4.176470588235294,4.176470588235294,0,No
PRV57347,Outpatient,128,28560,223.125,1.1484375,0.0,0,No
PRV57348,Outpatient,920,255770,278.0108695652174,1.367391304347826,0.0,0,No
PRV57350,Inpatient,9,65000,7222.222222222223,2.7777777777777777,2.7777777777777777,0,No
PRV57350,Outpatient,37,6390,172.7027027027027,0.0,0.0,0,No
PRV57351,Outpatient,34,20180,593.5294117647059,0.8235294117647058,0.0,0,No
PRV57352,Inpatient,3,15000,5000.0,3.0,3.0,0,No
PRV57352,Outpatient,41,10050,245.1219512195122,1.0975609756097562,0.0,0,No
PRV57354,Outpatient,22,8510,386.8181818181818,1.6818181818181819,0.0,0,No
PRV57355,Outpatient,34,16240,477.6470588235294,0.14705882352941177,0.0,0,No
PRV57356,Outpatient,67,23570,351.7910447761194,3.2686567164179103,0.0,0,No
PRV57357,Inpatient,15,113000,7533.333333333333,4.333333333333333,4.333333333333333,0,No
PRV57357,Outpatient,1,1700,1700.0,0.0,0.0,0,No
PRV57358,Outpatient,77,12200,158.44155844155844,0.974025974025974,0.0,0,No
PRV57359,Outpatient,102,34390,337.15686274509807,1.7647058823529411,0.0,0,No
PRV57361,Outpatient,60,18790,313.1666666666667,2.5166666666666666,0.0,0,No
PRV57363,Outpatient,2,400,200.0,0.0,0.0,0,No
PRV57364,Inpatient,3,42000,14000.0,4.666666666666667,4.666666666666667,0,No
PRV57364,Outpatient,7,650,92.85714285714286,0.0,0.0,0,No
PRV57365,Outpatient,183,57260,312.89617486338796,2.1311475409836067,0.0,0,No
PRV57366,Outpatient,12,4960,413.3333333333333,0.0,0.0,0,No
PRV57367,Outpatient,11,8070,733.6363636363636,1.9090909090909092,0.0,0,No
PRV57368,Outpatient,22,3500,159.0909090909091,0.0,0.0,0,No
PRV57369,Inpatient,11,117000,10636.363636363636,4.7272727272727275,4.7272727272727275,0,No
PRV57369,Outpatient,17,2350,138.23529411764707,0.11764705882352941,0.0,0,No
PRV57371,Outpatient,1,70,70.0,0.0,0.0,0,No
PRV57372,Inpatient,15,119000,7933.333333333333,6.266666666666667,6.266666666666667,0,No
PRV57372,Outpatient,17,4750,279.4117647058824,1.9411764705882353,0.0,0,No
PRV57373,Outpatient,2,800,400.0,0.0,0.0,0,No
PRV57374,Outpatient,6,800,133.33333333333334,3.3333333333333335,0.0,0,No
PRV57375,Inpatient,6,46000,7666.666666666667,3.6666666666666665,3.6666666666666665,0,No
PRV57375,Outpatient,75,26220,349.6,1.2266666666666666,0.0,0,No
PRV57376,Outpatient,20,5060,253.0,0.6,0.0,0,No
PRV57378,Outpatient,35,6780,193.71428571428572,1.0571428571428572,0.0,0,No
PRV57379,Inpatient,3,44000,14666.666666666666,7.666666666666667,7.666666666666667,0,No
PRV57379,Outpatient,25,12380,495.2,3.04,0.0,0,No
PRV57380,Outpatient,87,22880,262.98850574712645,1.3333333333333333,0.0,0,No
PRV57381,Outpatient,49,18640,380.40816326530614,3.0816326530612246,0.0,0,No
PRV57382,Inpatient,5,85000,17000.0,7.6,7.6,0,No
PRV57382,Outpatient,74,14810,200.13513513513513,0.6351351351351351,0.0,0,No
PRV57385,Outpatient,90,21930,243.66666666666666,0.6222222222222222,0.0,0,No
PRV57386,Outpatient,1,300,300.0,0.0,0.0,0,No
PRV57388,Outpatient,9,1660,184.44444444444446,2.3333333333333335,0.0,0,No
PRV57389,Outpatient,6,3810,635.0,0.0,0.0,0,No
PRV57390,Outpatient,55,10840,197.0909090909091,0.16363636363636364,0.0,0,No
PRV57391,Outpatient,19,4780,251.57894736842104,1.3157894736842106,0.0,0,No
PRV57392,Outpatient,2,70,35.0,0.0,0.0,0,No
PRV57393,Outpatient,5,2800,560.0,0.0,0.0,0,No
PRV57394,Outpatient,16,6630,414.375,3.8125,0.0,0,No
PRV57396,Outpatient,1,0,0.0,0.0,0.0,0,No
PRV57397,Inpatient,7,65000,9285.714285714286,2.7142857142857144,2.7142857142857144,0,No
PRV57398,Inpatient,3,50600,16866.666666666668,2.6666666666666665,2.6666666666666665,0,No
PRV57399,Inpatient,1,57000,57000.0,15.0,17.0,0,No
PRV57400,Inpatient,8,67000,8375.0,4.125,4.125,0,No
PRV57401,Inpatient,8,65000,8125.0,6.0,6.0,0,No
PRV57402,Outpatient,1,20,20.0,0.0,0.0,0,No
PRV57403,Inpatient,15,172000,11466.666666666666,7.466666666666667,7.466666666666667,0,No
PRV57404,Inpatient,9,62000,6888.888888888889,8.11111111111111,8.11111111111111,0,No
PRV57404,Outpatient,37,12250,331.0810810810811,0.10810810810810811,0.0,0,No
PRV57405,Outpatient,32,5690,177.8125,0.9375,0.0,0,No
PRV57406,Inpatient,46,489000,10630.434782608696,4.6521739130434785,4.6521739130434785,0,No
PRV57406,Outpatient,22,16460,748.1818181818181,1.5,0.0,0,No
PRV57407,Outpatient,217,62860,289.6774193548387,1.8709677419354838,0.0,0,No
PRV57408,Outpatient,55,8650,157.27272727272728,0.6363636363636364,0.0,0,No
PRV57409,Inpatient,24,206000,8583.333333333334,6.0,5.958333333333333,1,Yes
PRV57409,Outpatient,47,12620,268.51063829787233,1.6808510638297873,0.0,1,Yes
PRV57410,Outpatient,241,57710,239.46058091286307,1.1369294605809128,0.0,0,No
PRV57411,Outpatient,29,8560,295.17241379310343,2.103448275862069,0.0,0,No
PRV57412,Inpatient,9,59000,6555.555555555556,4.888888888888889,4.888888888888889,0,No
PRV57412,Outpatient,289,91380,316.1937716262976,1.6470588235294117,0.0,0,No
